reading	display	level	grade	status	basis	common	frequency_rank	entry_id	evidence
うつす	写す	N4	A	direct	core+waller-lineage-corroborated	1	11544	1588320	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うつる	映る	N4	A	direct	manual-secondary-exact	1	13117	1173710	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
うつる	移る	N4	A	direct	manual-secondary-exact	1	17831	1158210	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うで	腕	N4	A	direct	core+waller-lineage-corroborated	1	2406	1562850	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うでどけい	腕時計	N4	B	direct	core-exact	1	6752	1562870	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
うまい	うまい	N4	B	direct	core-exact	1	24081	1310460	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
うまい	上手い	N4	B	direct	waller-lineage-exact	1	24081	1310460	"{""waller-exact"":""N4"",""existing-direct"":""N4""}"
うまい	旨い	N4	B	direct	existing-direct-exact-row	1	24081	1310460	"{""existing-direct"":""N4""}"
うみ	生み	N4	D	estimated	model+frequency+world-distribution	1	5395	1854850	{}
うむ	生む	N4	B	direct+conflict	core-exact	1	14145	1588410	"{""core-deck-exact"":""N4"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
うよく	右翼	N4	D	estimated	model+frequency+world-distribution	1	1506	1171270	{}
うら	浦	N4	D	estimated	model+frequency+world-distribution	1	3465	1172540	{}
うら	裏	N4	A	direct	core+waller-lineage-corroborated	1	1907	1550190	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うり	売り	N4	D	estimated	model+frequency+world-distribution	1	2955	1854880	{}
うりば	売り場	N4	A	direct	core+waller-lineage-corroborated	1	2910	1588550	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うれしい	嬉しい	N4	A	direct	manual-secondary-exact	1	23808	1219510	"{""manual-secondary-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N4""}"
うれる	売れる	N4	A	direct	manual-secondary-exact	1	24625	1473960	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
うんてん	運転	N4	A	direct	manual-secondary-exact	1	513	1172830	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うんてんしゅ	運転手	N4	A	direct	core+waller-lineage-corroborated	1	1507	1172870	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うんどう	運動	N4	A	direct	manual-secondary-exact	1	19	1172910	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
うんどうかい	運動会	N4	B	direct	core-exact	1	7377	1172940	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
うんどうじょう	運動場	N4	B	direct	core-exact	1	12166	1172950	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
うんゆしょう	運輸省	N4	D	estimated	model+frequency+world-distribution	1	1010	1173060	{}
えいぎょう	営業	N4	A	direct	manual-secondary-exact	1	514	1173430	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
ええと	ええと	N4	A	direct	manual-secondary-exact	1	22467	1001150	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2"",""waller-entry-context"":""N2""}"
えがお	笑顔	N4	A	direct	manual-secondary-exact	1	1686	1351400	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
えきいん	駅員	N4	B	direct	core-exact	1	8340	1175150	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
えきまえ	駅前	N4	B	direct	core-exact	1	2493	1175170	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
えだ	枝	N4	A	direct	core+waller-lineage-corroborated	1	2123	1310530	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
えほん	絵本	N4	B	direct	core-exact	1	3489	1202380	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
えみ	笑み	N4	D	estimated	model+frequency+world-distribution	1	4617	1351370	{}
えんりょ	遠慮	N4	A	direct	manual-secondary-exact	1	8839	1178450	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おいおい	おいおい	N4	D	estimated	model+frequency+world-distribution	1	25463	1631660	{}
おいわい	お祝い	N4	B	direct	waller-lineage-exact	1	25420	1612770	"{""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おう	王	N4	A	direct	manual-secondary-exact	1	1961	1629200	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おえる	終える	N4	A	direct	manual-secondary-exact	1	2652	1332760	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N4"",""waller-entry-context"":""N3""}"
おおく	多く	N4	B	direct	core-exact	1	25532	1861770	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
おおくら	大蔵	N4	D	estimated	model+frequency+world-distribution	1	2244	1414420	{}
おおぜき	大関	N4	D	estimated	model+frequency+world-distribution	1	2445	1643790	{}
おかげ	お陰	N4	B	direct	existing-direct-exact-row	0		1001640	"{""existing-direct"":""N4""}"
おかげさまで	お蔭様で	N4	A	direct	manual-secondary-exact	1	23953	1270220	"{""manual-secondary-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おかしい	おかしい	N4	A	direct	core+waller-lineage-corroborated	1	2006	1190860	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
おかしい	可怪しい	N4	B	direct	existing-direct-exact-row	1	2006	1190860	"{""existing-direct"":""N4""}"
おかしい	可笑しい	N4	A	direct	manual-secondary-exact	1	2006	1190860	"{""manual-secondary-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N4""}"
おかねもち	お金持ち	N4	B	direct	waller-lineage-exact	1	26088	2429350	"{""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おがわ	小川	N4	D	estimated	model+frequency+world-distribution	1	2675	1348460	{}
おく	億	N4	A	direct	manual-secondary-exact	1	20604	1182620	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おく	奥	N4	A	direct	manual-secondary-exact	1	2993	1179320	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おくじょう	屋上	N4	A	direct	manual-secondary-exact	1	4447	1182710	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おくり	送り	N4	D	estimated	model+frequency+world-distribution	1	3708	1402630	{}
おくりもの	贈り物	N4	A	direct	core+waller-lineage-corroborated	1	6770	1589030	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おくりもの	贈物	N4	B	direct	existing-direct-exact-row	1	6770	1589030	"{""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おくる	送る	N4	A	direct	core+waller-lineage-corroborated	1	2734	1402730	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おくれる	遅れる	N4	A	direct	core+waller-lineage-corroborated	1	22020	1589040	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おこす	起こす	N4	A	direct	manual-secondary-exact	1	5963	1223660	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N4""}"
おこなう	行う	N4	A	direct	core+waller-lineage-corroborated	1	469	1589060	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おこる	怒る	N4	A	direct	core+waller-lineage-corroborated	1	9537	1445690	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おこる	起こる	N4	A	direct	manual-secondary-exact	1	6954	1223680	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おさえ	抑え	N4	D	estimated	model+frequency+world-distribution	1	1958	1613650	{}
おさきに	お先に	N4	A	direct	manual-secondary-exact	1	22496	1002280	"{""manual-secondary-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おし	押し	N4	D	estimated	model+frequency+world-distribution	1	3466	1180130	{}
おしいれ	押し入れ	N4	A	direct	manual-secondary-exact	1	25104	1589110	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おしいれ	押入	N4	B	direct	existing-direct-exact-row	1	25104	1589110	"{""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おしいれ	押入れ	N4	B	direct	existing-direct-exact-row	1	25104	1589110	"{""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おしっこ	おしっこ	N4	D	estimated	model+frequency+world-distribution	1	22469	1001260	{}
おしまい	おしまい	N4	D	estimated	model+frequency+world-distribution	1	22489	1001970	{}
おしゃべり	おしゃべり	N4	A	direct	manual-secondary-exact	1	22504	1002450	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3""}"
おじょうさん	お嬢さん	N4	B	direct	waller-lineage-exact	1	9768	1002170	"{""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おそろしい	恐ろしい	N4	A	direct	manual-secondary-exact	1	9361	1236690	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おたく	お宅	N4	A	direct	manual-secondary-exact	1	22502	1002400	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おだいじに	お大事に	N4	A	direct	manual-secondary-exact	1	22501	1002390	"{""manual-secondary-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おちる	落ちる	N4	A	direct	manual-secondary-exact	1	4810	1548550	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N4""}"
おっさん	おっさん	N4	D	estimated	model+frequency+world-distribution	1	22470	1001350	{}
おっしゃる	おっしゃる	N4	A	direct	manual-secondary-exact	1	23863	1238840	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
おっしゃる	仰る	N4	B	direct	existing-direct-exact-row	1	23863	1238840	"{""existing-direct"":""N4""}"
おっぱい	おっぱい	N4	D	estimated	model+frequency+world-distribution	1	22471	1001370	{}
おと	音	N4	A	direct	core+waller-lineage-corroborated	1	954	1576900	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おとす	落とす	N4	A	direct	manual-secondary-exact	1	8223	1589260	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N4""}"
おとなしい	大人しい	N4	A	direct	manual-secondary-exact	1	24418	1414190	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おどり	踊り	N4	A	direct	manual-secondary-exact	1	3848	1546880	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おどる	踊る	N4	A	direct	manual-secondary-exact	1	24827	1538440	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おどろく	驚く	N4	A	direct	core+waller-lineage-corroborated	1	23861	1238680	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おのれ	己	N4	D	estimated	model+frequency+world-distribution	1	4529	1266890	{}
おまけに	おまけに	N4	D	estimated	model+frequency+world-distribution	1	22475	1001480	{}
おまつり	お祭り	N4	B	direct	waller-lineage-exact	0		1604135	"{""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おみまい	お見舞い	N4	B	direct	waller-lineage-exact	0		1001870	"{""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おみやげ	お土産	N4	B	direct	waller-lineage-exact	1	22506	1002500	"{""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おもいだす	思い出す	N4	A	direct	core+waller-lineage-corroborated	1	7017	1309260	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おもいで	思い出	N4	A	direct	manual-secondary-exact	1	2912	1589340	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おもう	思う	N4	A	direct	core+waller-lineage-corroborated	1	969	1589350	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おもさ	重さ	N4	D	estimated	model+frequency+world-distribution	1	2658	1335760	{}
おもちゃ	玩具	N4	A	direct	manual-secondary-exact	1	10301	1217070	"{""manual-secondary-exact"":""N4"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N4""}"
おもて	表	N4	A	direct	core+waller-lineage-corroborated	1	2826	1489340	"{""core-deck-exact"":""N4"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おもわく	思惑	N4	D	estimated	model+frequency+world-distribution	1	1629	1309630	{}
おやつ	お八つ	N4	A	direct	manual-secondary-exact	1	25106	1589430	"{""manual-secondary-exact"":""N4"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
およぎかた	泳ぎ方	N4	B	direct	waller-lineage-exact	0		2005990	"{""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おりがみ	折り紙	N4	B	direct	core-exact	1	9666	1589450	"{""core-deck-exact"":""N4"",""existing-direct"":""N4""}"
おりる	下りる	N4	A	direct	manual-secondary-exact	1	4840	1589500	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N5""}"
おる	おる	N4	B	direct+conflict	core-exact	1	9177	1577985	"{""core-deck-exact"":""N4"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おる	折る	N4	A	direct	manual-secondary-exact	1	17397	1385910	"{""manual-secondary-exact"":""N4"",""core-deck-exact"":""N3"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おれい	お礼	N4	B	direct	waller-lineage-exact	1	17380	1270810	"{""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
